Customer_ID,Name,Account_Number,Account_Type,Loan_Type,Loan_Amount,Outstanding_Amount,EMI_Amount,Due_Date,Payment_Status,Collection_Agent,Last_Payment_Date,Payment_Delay_Days,Region,Contact_Number,Email,Customer_Score,Risk_Level
CUST00935,Thomas Silva,E563CC85-809,Savings,Home Loan,213231,80130.28,2584.85,2024-12-05,Paid,Darius Hodge,2023-11-16,0,West,717.092.6320x3503,jefferyhall@gilmore.com,507,Medium
CUST00936,Amanda Powell,36A958F3-379,Savings,Car Loan,79966,76793.31,4041.75,2023-07-02,Partially Paid,Kara Conrad,2023-02-23,1,South,(298)482-9611x06797,jacksonelizabeth@thompson.net,517,Medium
CUST00937,Anita Moon,7DA7AF79-73E,Credit,Car Loan,356458,157076.15,5817.64,2024-11-25,Partially Paid,Mark Henderson,2023-04-08,89,East,852-786-3179x1504,emmacardenas@gmail.com,660,Medium
CUST00938,Kaylee Farrell MD,83394AA7-911,Savings,Home Loan,17590,16194.91,1349.58,2023-04-24,Missed,Amber Lucas,,52,North,639-703-8501x762,qritter@gmail.com,669,Medium
CUST00939,Phillip Valdez,BB8513C4-8E2,Current,Car Loan,126115,34483.7,689.67,2024-02-20,Missed,Jason Hernandez,,82,North,001-220-526-5901x75991,shawn70@yahoo.com,586,Medium
CUST00940,Mrs. Laura Villegas,24639AAF-1B4,Current,Car Loan,72569,72554.46,2198.62,2023-11-04,Missed,Holly Ruiz,,65,North,+1-193-059-0476x20454,smithsandra@gmail.com,400,High
CUST00941,Heidi Knight,C132DCDC-B2C,Credit,Car Loan,140265,41366.96,880.15,2024-12-15,Paid,Jeffrey Gaines,2023-01-26,0,East,5458322416,erhodes@gmail.com,429,High
CUST00942,David West,15A35441-542,Credit,Home Loan,470497,20621.39,349.52,2023-12-11,Paid,Samuel Trevino,2023-01-19,0,North,9160838879,perrylisa@wilson-estrada.org,484,High
CUST00943,Mariah Lopez,32A38E69-9CA,Credit,Home Loan,456805,155933.94,5997.46,2023-12-29,Missed,Theresa Lopez,,7,North,311-855-6313x41922,rhiggins@yahoo.com,316,High
CUST00944,David Davis,C6A3448B-E38,Credit,Personal Loan,375982,49924.3,3328.29,2024-04-17,Missed,Lauren Douglas,,66,South,001-629-316-9632,biancacarrillo@gmail.com,549,Medium
CUST00945,Susan King,F6027E56-9E0,Credit,Home Loan,291390,253598.87,7458.79,2024-07-16,Paid,Victoria Jenkins,2023-02-22,0,East,(182)283-5893x2185,ahenderson@hotmail.com,433,High
CUST00946,Anthony Jensen,0D017850-886,Savings,Home Loan,133232,19996.44,908.93,2023-10-30,Paid,Kimberly Cox,2023-08-10,0,North,001-101-355-9524x18027,kstevens@hotmail.com,804,Low
CUST00947,Denise Craig,05B171EB-249,Current,Car Loan,242842,128230.81,8014.43,2023-11-09,Paid,Jill Jackson,2023-07-25,0,West,+1-539-342-9594,marcusjackson@hotmail.com,825,Low
CUST00948,Andrea Lucas,F6A86226-590,Credit,Car Loan,128349,38185.21,647.21,2024-08-08,Partially Paid,Richard Montgomery,2024-04-21,16,West,840-613-1784x23284,jglenn@duran-wilson.biz,339,High
CUST00949,Amy Cruz,BFE7A1F9-D4B,Credit,Personal Loan,260392,36887.19,1536.97,2023-09-16,Partially Paid,Jennifer Keller,2023-04-07,63,South,001-509-334-0732x956,laura30@gmail.com,610,Medium
CUST00950,Christopher Hart,F98D05E4-13D,Current,Home Loan,102849,39909.81,753.02,2023-10-21,Missed,Allison Gonzalez,,75,North,340-645-8357,bradshawdeborah@wyatt.info,710,Low
CUST00951,Michael Estrada,B6A286BD-3A8,Savings,Home Loan,72217,57525.5,1027.24,2024-05-20,Paid,Kristin Williams,2023-02-20,0,North,(426)364-0431x668,sabrinahaas@moore-coleman.info,635,Medium
CUST00952,Cynthia Russell,C94DB41F-400,Savings,Home Loan,126923,35617.35,1113.04,2023-04-24,Missed,Larry Baker,,76,South,(709)098-6650x41688,rodriguezdavid@yahoo.com,425,High
CUST00953,Charles Green,FC5BF331-9FF,Current,Personal Loan,150964,139341.08,3398.56,2024-03-09,Partially Paid,Jordan Bishop,2023-11-12,0,East,(644)794-4557,reynoldsangela@harris.com,656,Medium
CUST00954,Miranda Mendoza,C561077E-9C5,Credit,Car Loan,314754,121719.4,5071.64,2023-04-10,Partially Paid,Michael Davidson,2023-01-13,76,West,039-062-8386x902,vchang@hotmail.com,806,Low
CUST00955,Debra Mahoney,9078C05C-3E9,Savings,Car Loan,381387,263727.29,9094.04,2024-04-02,Missed,Caroline Rivera,,41,North,(324)951-0737,teresa28@lopez.com,716,Low
CUST00956,Danielle Carney,033B90EB-0ED,Savings,Home Loan,388216,379723.9,11168.35,2024-10-16,Missed,Austin Collins,,69,East,(266)126-8997x00746,joe66@gmail.com,366,High
CUST00957,Melinda Petersen,B737042F-5F3,Credit,Personal Loan,374534,188866.51,4197.03,2024-09-12,Missed,Steven Williams,,86,East,9215106217,elizabeth39@yahoo.com,303,High
CUST00958,Rodney Fisher,52C0C145-776,Credit,Personal Loan,144651,140424.43,6105.41,2023-10-22,Paid,Kelly Bautista,2023-03-17,0,South,001-139-030-9802,laura44@lee-clark.info,302,High
CUST00959,Frances Davis,A730EC90-FA2,Credit,Home Loan,123780,32717.84,545.3,2023-02-09,Missed,Sara Wilson,,28,South,+1-908-558-6739x05835,riverasarah@hotmail.com,786,Low
CUST00960,Joshua Mcgee,62F1D3F2-F57,Current,Car Loan,199408,21544.46,582.28,2023-12-21,Partially Paid,Sandra Murphy DDS,2023-02-27,61,West,001-936-309-6438,oarmstrong@atkins.info,727,Low
CUST00961,Julie Murray,85AC8E0F-31F,Credit,Home Loan,237320,171345.21,4079.65,2023-10-18,Partially Paid,Laura Arnold,2023-01-25,60,East,2785915775,walexander@howard.com,764,Low
CUST00962,Victoria Lewis,0C5D28BB-DFD,Credit,Car Loan,100483,22371.85,466.08,2024-11-05,Missed,Rachel Glover,,13,West,(224)245-9099x062,ynelson@hotmail.com,548,Medium
CUST00963,Jasmine Mccarthy,B75E0790-3BD,Savings,Car Loan,432297,61850.64,2132.78,2023-02-25,Partially Paid,Linda Marshall,2023-01-29,24,North,4947121640,smithwilliam@hotmail.com,510,Medium
CUST00964,Stephanie Willis,8EED6BE9-B99,Credit,Home Loan,257822,234331.38,5325.71,2023-08-01,Missed,Bradley Parrish,,89,East,5907770544,xreyes@gmail.com,481,High
CUST00965,Donna Lester,03A833E5-69B,Savings,Home Loan,324808,155682.51,4207.64,2024-08-12,Missed,Eric Garrett,,72,West,001-785-498-0493x339,goodmaneric@hotmail.com,393,High
CUST00966,Matthew Rush,EDFBE747-C24,Current,Car Loan,51303,28496.24,1781.02,2023-07-22,Partially Paid,Timothy Rojas,2023-04-12,36,East,957-133-4220x0965,robertssandra@webb.com,343,High
CUST00967,Christopher Collins,590B2ED2-C84,Credit,Personal Loan,200055,159758.64,2802.78,2023-01-11,Paid,Christopher Campbell,2023-01-06,0,East,355-120-9327x28426,gbaker@williams.com,625,Medium
CUST00968,Steven Mosley,33B2C096-B1E,Credit,Car Loan,130278,67884.15,1212.22,2024-03-18,Paid,Jessica Duffy,2023-06-09,0,North,917.907.4523,beckjacqueline@gmail.com,756,Low
CUST00969,Christina Gonzalez,9BE192DF-965,Savings,Personal Loan,478290,273479.88,18231.99,2023-05-24,Missed,Jon Vasquez,,9,West,540.319.9825,timothy40@hotmail.com,730,Low
CUST00970,Tabitha Davis,54A4F0F0-39C,Savings,Car Loan,299902,263638.0,9090.97,2023-08-07,Missed,Rebecca Mitchell,,72,East,441-592-1502,andrewlowery@murphy.biz,349,High
CUST00971,Patrick Reynolds,D6F4A57A-16B,Credit,Car Loan,189971,88228.36,3151.01,2023-08-20,Paid,Jeffrey Rocha,2023-01-30,0,South,(824)051-7597,jeffrey28@king.org,426,High
CUST00972,Gregory Holmes,F754B352-84A,Savings,Car Loan,407205,261934.53,4762.45,2024-09-07,Paid,Shane Evans,2024-01-30,0,North,039-809-0474,dluna@martin.com,634,Medium
CUST00973,Sherri Perry,169CFEBD-E89,Credit,Personal Loan,121289,98633.23,1761.31,2023-10-14,Paid,Melissa Cox,2023-06-06,0,North,202.776.0107x979,ahunter@yahoo.com,743,Low
CUST00974,Gina Watson,5D69F558-8AB,Savings,Home Loan,67495,17511.62,648.58,2024-02-03,Partially Paid,Scott Patterson,2023-10-14,63,East,+1-813-193-5376x49945,annjackson@yahoo.com,367,High
CUST00975,Chelsea Smith,B7D116D5-91A,Savings,Home Loan,114210,105640.36,2576.59,2024-03-21,Missed,Monica Ramirez,,16,South,001-878-701-2523x8514,watsonmichael@obrien.com,658,Medium
CUST00976,Lisa Torres,0825CA7C-D1E,Credit,Home Loan,102414,16164.21,449.01,2024-03-11,Paid,Eric Williams,2023-06-07,0,North,5393312059,jon08@walsh.net,423,High
CUST00977,Judy Patton,595F4900-AF1,Savings,Personal Loan,67376,21429.93,476.22,2024-09-11,Partially Paid,Amanda Esparza,2024-03-12,75,West,+1-120-259-2831,lisa79@johnson-moore.biz,749,Low
CUST00978,Nicholas Smith,B9183A9C-ECE,Current,Car Loan,85672,71083.58,1366.99,2023-01-10,Partially Paid,Jessica Watts,2023-01-07,4,South,200-202-6875,ebell@gmail.com,418,High
CUST00979,Jill Martinez,22C99B84-88D,Credit,Personal Loan,305227,244411.03,12863.74,2024-11-08,Missed,Christopher Wells,,61,East,+1-511-978-8384x08581,johnsonrhonda@gmail.com,700,Medium
CUST00980,Marc Mccarthy Jr.,B95E2440-8F9,Savings,Home Loan,441848,212261.65,5585.83,2024-05-30,Paid,Nancy Nunez,2023-01-18,0,North,910.387.6171x13465,tammy18@christensen-green.info,586,Medium
CUST00981,Hunter Warren,7DD96DC0-F68,Savings,Car Loan,46239,44584.47,1114.61,2023-11-04,Paid,Stephanie James,2023-07-27,0,South,411-665-7098x422,ihuerta@yahoo.com,603,Medium
CUST00982,Emma Aguirre,AE68C755-498,Credit,Personal Loan,113929,19109.12,335.25,2024-03-02,Paid,Elizabeth Martin,2023-04-20,0,West,(894)658-1297,fischereric@yahoo.com,364,High
CUST00983,Amy Johnson,E1BF7DA7-28D,Current,Home Loan,159873,90945.43,3031.51,2023-06-22,Paid,Eric Robinson,2023-01-22,0,East,001-475-954-0432x3955,vasquezbrianna@wilson.biz,636,Medium
CUST00984,Jim Beltran,48C02B99-6C7,Current,Car Loan,12554,154.99,3.97,2023-04-14,Paid,Justin Davis,2023-01-21,0,East,+1-527-239-1157x6824,paul13@yahoo.com,466,High
CUST00985,James Williams,CD697A5E-48F,Current,Car Loan,345252,259857.64,5413.7,2023-09-13,Paid,Rachel Edwards,2023-05-12,0,East,880-673-2718x53332,lawrencemitchell@hotmail.com,627,Medium
CUST00986,Dr. Samantha Walker,EDF7D4F9-94B,Current,Personal Loan,452559,88294.31,3531.77,2024-06-30,Partially Paid,Heather Jones,2023-03-14,90,East,071-069-4729x983,cathy38@yahoo.com,741,Low
CUST00987,Jeremy Monroe,BE4548CC-42D,Savings,Personal Loan,78787,30801.48,603.95,2023-09-11,Missed,William Young,,11,East,636-601-2197x51971,kara98@butler.com,354,High
CUST00988,Craig Stewart,682861E4-537,Current,Car Loan,306823,91378.13,1661.42,2024-08-17,Paid,Anna Reed,2024-04-21,0,West,192-718-4705,rsmith@miller-hansen.info,313,High
CUST00989,April Hartman MD,671E9947-BC4,Savings,Car Loan,458661,59106.4,1906.66,2023-04-26,Missed,Gregory Vaughn,,39,South,001-621-697-3794,xcampbell@gonzalez.com,327,High
CUST00990,Ashley Gonzalez MD,A14D80F4-327,Current,Home Loan,333210,23048.4,411.58,2023-02-09,Partially Paid,Anthony Stanley,2023-01-27,85,West,425.417.2172,weberlarry@yahoo.com,789,Low
CUST00991,Angela Williams,A6B65953-062,Credit,Personal Loan,391475,123559.71,3168.2,2024-03-15,Paid,Paula Larsen,2023-08-02,0,East,888.937.7931x899,yolandaibarra@adams.org,413,High
CUST00992,Marie Sullivan,2AD07578-EBA,Current,Home Loan,422447,20328.72,1016.44,2024-04-23,Paid,Lindsey Haynes,2023-10-20,0,North,001-595-608-2719,anthonyanthony@yahoo.com,305,High
CUST00993,Robin Wood,CD006A31-61F,Current,Home Loan,23370,6821.28,174.9,2024-08-03,Missed,Matthew Gonzales,,42,South,(389)660-0317x965,brentpena@soto.biz,836,Low
CUST00994,Marcus Hopkins,953191B3-B82,Current,Car Loan,67026,43596.73,1362.4,2023-08-22,Missed,Jack Harding,,10,East,3296605782,timothystevens@silva-adams.com,778,Low
CUST00995,Lucas Ingram,6717D08D-8BF,Savings,Car Loan,308726,98191.86,5455.1,2024-05-08,Missed,Brittney King,,73,North,+1-684-628-7728x808,ohodge@hotmail.com,386,High
CUST00996,Matthew Tran,30158651-FF0,Current,Car Loan,145881,42105.25,1203.01,2023-07-25,Paid,Elizabeth Hess DDS,2023-05-26,0,South,147-363-0896x130,murphydominique@yahoo.com,387,High
CUST00997,Robert Martinez,0B84F5D6-0E4,Current,Home Loan,293449,28638.37,520.7,2023-03-05,Partially Paid,Charles Kline,2023-01-29,73,West,341.723.5709x3350,jjackson@yahoo.com,751,Low
CUST00998,Kimberly Ramirez,5E254A28-AF8,Savings,Personal Loan,492815,201018.27,6484.46,2023-09-29,Missed,Gerald Anderson,,62,North,(226)320-5961x06171,katherineporter@gmail.com,755,Low
CUST00999,Debbie Jackson,17AA11D2-738,Savings,Home Loan,119289,66392.41,1207.13,2023-04-25,Paid,Barbara Bennett,2023-01-16,0,North,001-956-487-5705x9548,caldwellroberto@cunningham.biz,773,Low
